代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
SPX.GI,标普500,1929-03-28,25.53,25.53,25.53,25.53,0.0175,0,0
SPX.GI,标普500,1929-04-01,24.88,24.88,24.88,24.88,-0.0255,0,0
SPX.GI,标普500,1929-04-02,25.17,25.17,25.17,25.17,0.0117,0,0
SPX.GI,标普500,1929-04-03,24.86,24.86,24.86,24.86,-0.0123,0,0
SPX.GI,标普500,1929-04-04,25.3,25.3,25.3,25.3,0.0177,0,0
SPX.GI,标普500,1929-04-05,25.05,25.05,25.05,25.05,-0.0099,0,0
SPX.GI,标普500,1929-04-08,24.83,24.83,24.83,24.83,-0.0088,0,0
SPX.GI,标普500,1929-04-09,24.63,24.63,24.63,24.63,-0.0081,0,0
SPX.GI,标普500,1929-04-10,24.78,24.78,24.78,24.78,0.0061,0,0
SPX.GI,标普500,1929-04-11,25.06,25.06,25.06,25.06,0.0113,0,0
SPX.GI,标普500,1929-04-12,25.15,25.15,25.15,25.15,0.0036,0,0
SPX.GI,标普500,1929-04-15,25,25,25,25,-0.006,0,0
SPX.GI,标普500,1929-04-16,25.06,25.06,25.06,25.06,0.0024,0,0
SPX.GI,标普500,1929-04-17,25.32,25.32,25.32,25.32,0.0104,0,0
SPX.GI,标普500,1929-04-18,25.43,25.43,25.43,25.43,0.0043,0,0
SPX.GI,标普500,1929-04-19,25.41,25.41,25.41,25.41,-0.0008,0,0
SPX.GI,标普500,1929-04-22,25.7,25.7,25.7,25.7,0.0114,0,0
SPX.GI,标普500,1929-04-23,25.85,25.85,25.85,25.85,0.0058,0,0
SPX.GI,标普500,1929-04-24,25.75,25.75,25.75,25.75,-0.0039,0,0
SPX.GI,标普500,1929-04-25,25.63,25.63,25.63,25.63,-0.0047,0,0
SPX.GI,标普500,1929-04-26,25.58,25.58,25.58,25.58,-0.002,0,0
SPX.GI,标普500,1929-04-29,25.53,25.53,25.53,25.53,-0.002,0,0
SPX.GI,标普500,1929-04-30,25.94,25.94,25.94,25.94,0.0161,0,0
SPX.GI,标普500,1929-05-01,25.99,25.99,25.99,25.99,0.0019,0,0
SPX.GI,标普500,1929-05-02,26.11,26.11,26.11,26.11,0.0046,0,0
SPX.GI,标普500,1929-05-03,26.37,26.37,26.37,26.37,0.01,0,0
SPX.GI,标普500,1929-05-06,26.32,26.32,26.32,26.32,-0.0019,0,0
SPX.GI,标普500,1929-05-07,26.07,26.07,26.07,26.07,-0.0095,0,0
SPX.GI,标普500,1929-05-08,26.18,26.18,26.18,26.18,0.0042,0,0
SPX.GI,标普500,1929-05-09,26.02,26.02,26.02,26.02,-0.0061,0,0
SPX.GI,标普500,1929-05-10,26.34,26.34,26.34,26.34,0.0123,0,0
SPX.GI,标普500,1929-05-13,25.64,25.64,25.64,25.64,-0.0266,0,0
SPX.GI,标普500,1929-05-14,25.95,25.95,25.95,25.95,0.0121,0,0
SPX.GI,标普500,1929-05-15,25.84,25.84,25.84,25.84,-0.0042,0,0
SPX.GI,标普500,1929-05-16,25.97,25.97,25.97,25.97,0.005,0,0
SPX.GI,标普500,1929-05-17,26.09,26.09,26.09,26.09,0.0046,0,0
SPX.GI,标普500,1929-05-20,25.39,25.39,25.39,25.39,-0.0268,0,0
SPX.GI,标普500,1929-05-21,25.7,25.7,25.7,25.7,0.0122,0,0
SPX.GI,标普500,1929-05-22,24.76,24.76,24.76,24.76,-0.0366,0,0
SPX.GI,标普500,1929-05-23,25.31,25.31,25.31,25.31,0.0222,0,0
SPX.GI,标普500,1929-05-24,25.12,25.12,25.12,25.12,-0.0075,0,0
SPX.GI,标普500,1929-05-27,24.2,24.2,24.2,24.2,-0.0366,0,0
SPX.GI,标普500,1929-05-28,24.59,24.59,24.59,24.59,0.0161,0,0
SPX.GI,标普500,1929-05-29,24.62,24.62,24.62,24.62,0.0012,0,0
SPX.GI,标普500,1929-05-31,24.83,24.83,24.83,24.83,0.0085,0,0
SPX.GI,标普500,1929-06-03,25.27,25.27,25.27,25.27,0.0177,0,0
SPX.GI,标普500,1929-06-04,25.64,25.64,25.64,25.64,0.0146,0,0
SPX.GI,标普500,1929-06-05,25.59,25.59,25.59,25.59,-0.002,0,0
SPX.GI,标普500,1929-06-06,25.64,25.64,25.64,25.64,0.002,0,0
SPX.GI,标普500,1929-06-07,25.53,25.53,25.53,25.53,-0.0043,0,0
SPX.GI,标普500,1929-06-10,25.27,25.27,25.27,25.27,-0.0102,0,0
SPX.GI,标普500,1929-06-11,25.43,25.43,25.43,25.43,0.0063,0,0
SPX.GI,标普500,1929-06-12,25.45,25.45,25.45,25.45,0.0008,0,0
SPX.GI,标普500,1929-06-13,25.84,25.84,25.84,25.84,0.0153,0,0
SPX.GI,标普500,1929-06-14,25.93,25.93,25.93,25.93,0.0035,0,0
SPX.GI,标普500,1929-06-17,26.41,26.41,26.41,26.41,0.0185,0,0
SPX.GI,标普500,1929-06-18,26.42,26.42,26.42,26.42,0.0004,0,0
SPX.GI,标普500,1929-06-19,26.32,26.32,26.32,26.32,-0.0038,0,0
SPX.GI,标普500,1929-06-20,26.47,26.47,26.47,26.47,0.0057,0,0
SPX.GI,标普500,1929-06-21,26.62,26.62,26.62,26.62,0.0057,0,0
SPX.GI,标普500,1929-06-24,26.62,26.62,26.62,26.62,0,0,0
SPX.GI,标普500,1929-06-25,26.9,26.9,26.9,26.9,0.0105,0,0
SPX.GI,标普500,1929-06-26,27.06,27.06,27.06,27.06,0.0059,0,0
SPX.GI,标普500,1929-06-27,27.11,27.11,27.11,27.11,0.0018,0,0
SPX.GI,标普500,1929-06-28,27.41,27.41,27.41,27.41,0.0111,0,0
SPX.GI,标普500,1929-07-01,27.77,27.77,27.77,27.77,0.0131,0,0
SPX.GI,标普500,1929-07-02,28.06,28.06,28.06,28.06,0.0104,0,0
SPX.GI,标普500,1929-07-03,28.18,28.18,28.18,28.18,0.0043,0,0
SPX.GI,标普500,1929-07-05,28.32,28.32,28.32,28.32,0.005,0,0
SPX.GI,标普500,1929-07-08,28.37,28.37,28.37,28.37,0.0018,0,0
SPX.GI,标普500,1929-07-09,28.28,28.28,28.28,28.28,-0.0032,0,0
SPX.GI,标普500,1929-07-10,28.2,28.2,28.2,28.2,-0.0028,0,0
SPX.GI,标普500,1929-07-11,28.26,28.26,28.26,28.26,0.0021,0,0
SPX.GI,标普500,1929-07-12,28.57,28.57,28.57,28.57,0.011,0,0
SPX.GI,标普500,1929-07-15,28.45,28.45,28.45,28.45,-0.0042,0,0
SPX.GI,标普500,1929-07-16,28.65,28.65,28.65,28.65,0.007,0,0
SPX.GI,标普500,1929-07-17,28.72,28.72,28.72,28.72,0.0024,0,0
SPX.GI,标普500,1929-07-18,28.66,28.66,28.66,28.66,-0.0021,0,0
SPX.GI,标普500,1929-07-19,28.76,28.76,28.76,28.76,0.0035,0,0
SPX.GI,标普500,1929-07-22,28.43,28.43,28.43,28.43,-0.0115,0,0
SPX.GI,标普500,1929-07-23,28.83,28.83,28.83,28.83,0.0141,0,0
SPX.GI,标普500,1929-07-24,28.64,28.64,28.64,28.64,-0.0066,0,0
SPX.GI,标普500,1929-07-25,28.77,28.77,28.77,28.77,0.0045,0,0
SPX.GI,标普500,1929-07-26,28.66,28.66,28.66,28.66,-0.0038,0,0
SPX.GI,标普500,1929-07-29,28.18,28.18,28.18,28.18,-0.0167,0,0
SPX.GI,标普500,1929-07-30,28.5,28.5,28.5,28.5,0.0114,0,0
SPX.GI,标普500,1929-07-31,28.88,28.88,28.88,28.88,0.0133,0,0
SPX.GI,标普500,1929-08-01,29.08,29.08,29.08,29.08,0.0069,0,0
SPX.GI,标普500,1929-08-02,29.56,29.56,29.56,29.56,0.0165,0,0
SPX.GI,标普500,1929-08-05,29.54,29.54,29.54,29.54,-0.0007,0,0
SPX.GI,标普500,1929-08-06,29.43,29.43,29.43,29.43,-0.0037,0,0
SPX.GI,标普500,1929-08-07,29.13,29.13,29.13,29.13,-0.0102,0,0
SPX.GI,标普500,1929-08-08,29.47,29.47,29.47,29.47,0.0117,0,0
SPX.GI,标普500,1929-08-09,28.38,28.38,28.38,28.38,-0.037,0,0
SPX.GI,标普500,1929-08-12,29.27,29.27,29.27,29.27,0.0314,0,0
SPX.GI,标普500,1929-08-13,29.53,29.53,29.53,29.53,0.0089,0,0
SPX.GI,标普500,1929-08-14,29.62,29.62,29.62,29.62,0.003,0,0
SPX.GI,标普500,1929-08-15,29.67,29.67,29.67,29.67,0.0017,0,0
SPX.GI,标普500,1929-08-16,30.22,30.22,30.22,30.22,0.0185,0,0
SPX.GI,标普500,1929-08-19,30.5,30.5,30.5,30.5,0.0093,0,0
SPX.GI,标普500,1929-08-20,30.68,30.68,30.68,30.68,0.0059,0,0
SPX.GI,标普500,1929-08-21,30.55,30.55,30.55,30.55,-0.0042,0,0
SPX.GI,标普500,1929-08-22,30.79,30.79,30.79,30.79,0.0079,0,0
SPX.GI,标普500,1929-08-23,31.09,31.09,31.09,31.09,0.0097,0,0
SPX.GI,标普500,1929-08-26,31.07,31.07,31.07,31.07,-0.0006,0,0
SPX.GI,标普500,1929-08-27,31.05,31.05,31.05,31.05,-0.0006,0,0
SPX.GI,标普500,1929-08-28,30.99,30.99,30.99,30.99,-0.0019,0,0
SPX.GI,标普500,1929-08-29,31.29,31.29,31.29,31.29,0.0097,0,0
SPX.GI,标普500,1929-08-30,31.71,31.71,31.71,31.71,0.0134,0,0
SPX.GI,标普500,1929-09-03,31.82,31.82,31.82,31.82,0.0035,0,0
SPX.GI,标普500,1929-09-04,31.72,31.72,31.72,31.72,-0.0031,0,0
SPX.GI,标普500,1929-09-05,31.02,31.02,31.02,31.02,-0.0221,0,0
SPX.GI,标普500,1929-09-06,31.83,31.83,31.83,31.83,0.0261,0,0
SPX.GI,标普500,1929-09-09,31.67,31.67,31.67,31.67,-0.005,0,0
SPX.GI,标普500,1929-09-10,31.1,31.1,31.1,31.1,-0.018,0,0
SPX.GI,标普500,1929-09-11,31.53,31.53,31.53,31.53,0.0138,0,0
SPX.GI,标普500,1929-09-12,31.17,31.17,31.17,31.17,-0.0114,0,0
SPX.GI,标普500,1929-09-13,31.38,31.38,31.38,31.38,0.0067,0,0
SPX.GI,标普500,1929-09-16,31.86,31.86,31.86,31.86,0.0153,0,0
SPX.GI,标普500,1929-09-17,31.6,31.6,31.6,31.6,-0.0082,0,0
SPX.GI,标普500,1929-09-18,31.68,31.68,31.68,31.68,0.0025,0,0
SPX.GI,标普500,1929-09-19,31.73,31.73,31.73,31.73,0.0016,0,0
SPX.GI,标普500,1929-09-20,31.39,31.39,31.39,31.39,-0.0107,0,0
SPX.GI,标普500,1929-09-23,31.38,31.38,31.38,31.38,-0.0003,0,0
SPX.GI,标普500,1929-09-24,30.8,30.8,30.8,30.8,-0.0185,0,0
SPX.GI,标普500,1929-09-25,30.85,30.85,30.85,30.85,0.0016,0,0
SPX.GI,标普500,1929-09-26,31.13,31.13,31.13,31.13,0.0091,0,0
SPX.GI,标普500,1929-09-27,30.27,30.27,30.27,30.27,-0.0276,0,0
SPX.GI,标普500,1929-09-30,30.16,30.16,30.16,30.16,-0.0036,0,0
SPX.GI,标普500,1929-10-01,29.98,29.98,29.98,29.98,-0.006,0,0
SPX.GI,标普500,1929-10-02,30.2,30.2,30.2,30.2,0.0073,0,0
SPX.GI,标普500,1929-10-03,28.95,28.95,28.95,28.95,-0.0414,0,0
SPX.GI,标普500,1929-10-04,28.65,28.65,28.65,28.65,-0.0104,0,0
SPX.GI,标普500,1929-10-07,30.44,30.44,30.44,30.44,0.0625,0,0
SPX.GI,标普500,1929-10-08,30.34,30.34,30.34,30.34,-0.0033,0,0
SPX.GI,标普500,1929-10-09,30.27,30.27,30.27,30.27,-0.0023,0,0
SPX.GI,标普500,1929-10-10,30.81,30.81,30.81,30.81,0.0178,0,0
SPX.GI,标普500,1929-10-11,30.76,30.76,30.76,30.76,-0.0016,0,0
SPX.GI,标普500,1929-10-14,30.55,30.55,30.55,30.55,-0.0068,0,0
SPX.GI,标普500,1929-10-15,30.3,30.3,30.3,30.3,-0.0082,0,0
SPX.GI,标普500,1929-10-16,29.24,29.24,29.24,29.24,-0.035,0,0
SPX.GI,标普500,1929-10-17,29.69,29.69,29.69,29.69,0.0154,0,0
SPX.GI,标普500,1929-10-18,28.84,28.84,28.84,28.84,-0.0286,0,0
SPX.GI,标普500,1929-10-21,27.73,27.73,27.73,27.73,-0.0385,0,0
SPX.GI,标普500,1929-10-22,28.27,28.27,28.27,28.27,0.0195,0,0
SPX.GI,标普500,1929-10-23,26.6,26.6,26.6,26.6,-0.0591,0,0
SPX.GI,标普500,1929-10-24,25.75,25.75,25.75,25.75,-0.032,0,0
SPX.GI,标普500,1929-10-25,26.12,26.12,26.12,26.12,0.0144,0,0
SPX.GI,标普500,1929-10-28,22.74,22.74,22.74,22.74,-0.1294,0,0
SPX.GI,标普500,1929-10-29,20.43,20.43,20.43,20.43,-0.1016,0,0
SPX.GI,标普500,1929-10-30,22.99,22.99,22.99,22.99,0.1253,0,0
SPX.GI,标普500,1929-10-31,24.15,24.15,24.15,24.15,0.0505,0,0
SPX.GI,标普500,1929-11-04,22.88,22.88,22.88,22.88,-0.0526,0,0
SPX.GI,标普500,1929-11-06,20.61,20.61,20.61,20.61,-0.0992,0,0
SPX.GI,标普500,1929-11-07,21.37,21.37,21.37,21.37,0.0369,0,0
SPX.GI,标普500,1929-11-08,21.18,21.18,21.18,21.18,-0.0089,0,0
SPX.GI,标普500,1929-11-11,19.86,19.86,19.86,19.86,-0.0623,0,0
SPX.GI,标普500,1929-11-12,18.73,18.73,18.73,18.73,-0.0569,0,0
SPX.GI,标普500,1929-11-13,17.66,17.66,17.66,17.66,-0.0571,0,0
SPX.GI,标普500,1929-11-14,19.24,19.24,19.24,19.24,0.0895,0,0
SPX.GI,标普500,1929-11-15,20.3,20.3,20.3,20.3,0.0551,0,0
SPX.GI,标普500,1929-11-18,20.09,20.09,20.09,20.09,-0.0103,0,0
SPX.GI,标普500,1929-11-19,20.7,20.7,20.7,20.7,0.0304,0,0
SPX.GI,标普500,1929-11-20,21.27,21.27,21.27,21.27,0.0275,0,0
SPX.GI,标普500,1929-11-21,21.61,21.61,21.61,21.61,0.016,0,0
SPX.GI,标普500,1929-11-22,21.53,21.53,21.53,21.53,-0.0037,0,0
SPX.GI,标普500,1929-11-25,21.28,21.28,21.28,21.28,-0.0116,0,0
SPX.GI,标普500,1929-11-26,20.66,20.66,20.66,20.66,-0.0291,0,0
SPX.GI,标普500,1929-11-27,20.92,20.92,20.92,20.92,0.0126,0,0
SPX.GI,标普500,1929-12-02,20.95,20.95,20.95,20.95,0.0014,0,0
SPX.GI,标普500,1929-12-03,21.65,21.65,21.65,21.65,0.0334,0,0
SPX.GI,标普500,1929-12-04,22.05,22.05,22.05,22.05,0.0185,0,0
SPX.GI,标普500,1929-12-05,21.87,21.87,21.87,21.87,-0.0082,0,0
SPX.GI,标普500,1929-12-06,22.45,22.45,22.45,22.45,0.0265,0,0
SPX.GI,标普500,1929-12-09,22.4,22.4,22.4,22.4,-0.0022,0,0
SPX.GI,标普500,1929-12-10,22.57,22.57,22.57,22.57,0.0076,0,0
SPX.GI,标普500,1929-12-11,22.38,22.38,22.38,22.38,-0.0084,0,0
SPX.GI,标普500,1929-12-12,21.17,21.17,21.17,21.17,-0.0541,0,0
SPX.GI,标普500,1929-12-13,21.7,21.7,21.7,21.7,0.025,0,0
SPX.GI,标普500,1929-12-16,21.33,21.33,21.33,21.33,-0.0171,0,0
SPX.GI,标普500,1929-12-17,21.56,21.56,21.56,21.56,0.0108,0,0
SPX.GI,标普500,1929-12-18,21.42,21.42,21.42,21.42,-0.0065,0,0
SPX.GI,标普500,1929-12-19,20.85,20.85,20.85,20.85,-0.0266,0,0
SPX.GI,标普500,1929-12-20,20.16,20.16,20.16,20.16,-0.0331,0,0
SPX.GI,标普500,1929-12-23,20.26,20.26,20.26,20.26,0.005,0,0
SPX.GI,标普500,1929-12-24,20.39,20.39,20.39,20.39,0.0064,0,0
SPX.GI,标普500,1929-12-26,20.84,20.84,20.84,20.84,0.0221,0,0
SPX.GI,标普500,1929-12-27,20.82,20.82,20.82,20.82,-0.001,0,0
SPX.GI,标普500,1929-12-30,20.89,20.89,20.89,20.89,0.0034,0,0
SPX.GI,标普500,1929-12-31,21.45,21.45,21.45,21.45,0.0268,0,0
SPX.GI,标普500,1930-01-02,21.18,21.18,21.18,21.18,-0.0126,0,0
SPX.GI,标普500,1930-01-03,21.23,21.23,21.23,21.23,0.0024,0,0
SPX.GI,标普500,1930-01-06,21.5,21.5,21.5,21.5,0.0127,0,0
SPX.GI,标普500,1930-01-07,21.31,21.31,21.31,21.31,-0.0088,0,0
SPX.GI,标普500,1930-01-08,21.29,21.29,21.29,21.29,-0.0009,0,0
SPX.GI,标普500,1930-01-09,21.62,21.62,21.62,21.62,0.0155,0,0
SPX.GI,标普500,1930-01-10,21.55,21.55,21.55,21.55,-0.0032,0,0
SPX.GI,标普500,1930-01-13,21.52,21.52,21.52,21.52,-0.0014,0,0
SPX.GI,标普500,1930-01-14,21.56,21.56,21.56,21.56,0.0019,0,0
SPX.GI,标普500,1930-01-15,21.65,21.65,21.65,21.65,0.0042,0,0
SPX.GI,标普500,1930-01-16,21.5,21.5,21.5,21.5,-0.0069,0,0
SPX.GI,标普500,1930-01-17,21.31,21.31,21.31,21.31,-0.0088,0,0
SPX.GI,标普500,1930-01-20,21.5,21.5,21.5,21.5,0.0089,0,0
SPX.GI,标普500,1930-01-21,21.61,21.61,21.61,21.61,0.0051,0,0
SPX.GI,标普500,1930-01-22,21.63,21.63,21.63,21.63,0.0009,0,0
SPX.GI,标普500,1930-01-23,21.84,21.84,21.84,21.84,0.0097,0,0
SPX.GI,标普500,1930-01-24,22.04,22.04,22.04,22.04,0.0092,0,0
SPX.GI,标普500,1930-01-27,22.21,22.21,22.21,22.21,0.0077,0,0
SPX.GI,标普500,1930-01-28,22.1,22.1,22.1,22.1,-0.005,0,0
SPX.GI,标普500,1930-01-29,22.35,22.35,22.35,22.35,0.0113,0,0
SPX.GI,标普500,1930-01-30,22.47,22.47,22.47,22.47,0.0054,0,0
SPX.GI,标普500,1930-01-31,22.79,22.79,22.79,22.79,0.0142,0,0
SPX.GI,标普500,1930-02-03,22.74,22.74,22.74,22.74,-0.0022,0,0
SPX.GI,标普500,1930-02-04,23.01,23.01,23.01,23.01,0.0119,0,0
SPX.GI,标普500,1930-02-05,23.31,23.31,23.31,23.31,0.013,0,0
SPX.GI,标普500,1930-02-06,23.06,23.06,23.06,23.06,-0.0107,0,0
SPX.GI,标普500,1930-02-07,22.97,22.97,22.97,22.97,-0.0039,0,0
SPX.GI,标普500,1930-02-10,23.12,23.12,23.12,23.12,0.0065,0,0
SPX.GI,标普500,1930-02-11,23.32,23.32,23.32,23.32,0.0087,0,0
SPX.GI,标普500,1930-02-13,23.36,23.36,23.36,23.36,0.0017,0,0
SPX.GI,标普500,1930-02-14,23.35,23.35,23.35,23.35,-0.0004,0,0
SPX.GI,标普500,1930-02-17,23.26,23.26,23.26,23.26,-0.0039,0,0
SPX.GI,标普500,1930-02-18,23.28,23.28,23.28,23.28,0.0009,0,0
SPX.GI,标普500,1930-02-19,23.07,23.07,23.07,23.07,-0.009,0,0
SPX.GI,标普500,1930-02-20,22.64,22.64,22.64,22.64,-0.0186,0,0
SPX.GI,标普500,1930-02-21,22.92,22.92,22.92,22.92,0.0124,0,0
SPX.GI,标普500,1930-02-24,22.68,22.68,22.68,22.68,-0.0105,0,0
SPX.GI,标普500,1930-02-25,22.69,22.69,22.69,22.69,0.0004,0,0
SPX.GI,标普500,1930-02-26,23.11,23.11,23.11,23.11,0.0185,0,0
SPX.GI,标普500,1930-02-27,23.08,23.08,23.08,23.08,-0.0013,0,0
SPX.GI,标普500,1930-02-28,23.28,23.28,23.28,23.28,0.0087,0,0
SPX.GI,标普500,1930-03-03,23.36,23.36,23.36,23.36,0.0034,0,0
SPX.GI,标普500,1930-03-04,23.54,23.54,23.54,23.54,0.0077,0,0
SPX.GI,标普500,1930-03-05,23.36,23.36,23.36,23.36,-0.0076,0,0
SPX.GI,标普500,1930-03-06,23.59,23.59,23.59,23.59,0.0098,0,0
SPX.GI,标普500,1930-03-07,23.59,23.59,23.59,23.59,0,0,0
SPX.GI,标普500,1930-03-10,23.67,23.67,23.67,23.67,0.0034,0,0
SPX.GI,标普500,1930-03-11,23.72,23.72,23.72,23.72,0.0021,0,0
SPX.GI,标普500,1930-03-12,23.46,23.46,23.46,23.46,-0.011,0,0
SPX.GI,标普500,1930-03-13,23.6,23.6,23.6,23.6,0.006,0,0
SPX.GI,标普500,1930-03-14,23.45,23.45,23.45,23.45,-0.0064,0,0
SPX.GI,标普500,1930-03-17,23.67,23.67,23.67,23.67,0.0094,0,0
SPX.GI,标普500,1930-03-18,23.9,23.9,23.9,23.9,0.0097,0,0
SPX.GI,标普500,1930-03-19,24.03,24.03,24.03,24.03,0.0054,0,0
SPX.GI,标普500,1930-03-20,24.14,24.14,24.14,24.14,0.0046,0,0
SPX.GI,标普500,1930-03-21,24.29,24.29,24.29,24.29,0.0062,0,0
SPX.GI,标普500,1930-03-24,24.28,24.28,24.28,24.28,-0.0004,0,0
SPX.GI,标普500,1930-03-25,24.25,24.25,24.25,24.25,-0.0012,0,0
SPX.GI,标普500,1930-03-26,24.62,24.62,24.62,24.62,0.0153,0,0
SPX.GI,标普500,1930-03-27,24.57,24.57,24.57,24.57,-0.002,0,0
SPX.GI,标普500,1930-03-28,24.85,24.85,24.85,24.85,0.0114,0,0
SPX.GI,标普500,1930-03-31,25.14,25.14,25.14,25.14,0.0117,0,0
SPX.GI,标普500,1930-04-01,25.37,25.37,25.37,25.37,0.0091,0,0
SPX.GI,标普500,1930-04-02,25.11,25.11,25.11,25.11,-0.0102,0,0
SPX.GI,标普500,1930-04-03,25.16,25.16,25.16,25.16,0.002,0,0
SPX.GI,标普500,1930-04-04,25.54,25.54,25.54,25.54,0.0151,0,0
SPX.GI,标普500,1930-04-07,25.6,25.6,25.6,25.6,0.0023,0,0
SPX.GI,标普500,1930-04-08,25.46,25.46,25.46,25.46,-0.0055,0,0
SPX.GI,标普500,1930-04-09,25.87,25.87,25.87,25.87,0.0161,0,0
SPX.GI,标普500,1930-04-10,25.92,25.92,25.92,25.92,0.0019,0,0
SPX.GI,标普500,1930-04-11,25.84,25.84,25.84,25.84,-0.0031,0,0
SPX.GI,标普500,1930-04-14,25.73,25.73,25.73,25.73,-0.0043,0,0
SPX.GI,标普500,1930-04-15,25.74,25.74,25.74,25.74,0.0004,0,0
SPX.GI,标普500,1930-04-16,25.56,25.56,25.56,25.56,-0.007,0,0
SPX.GI,标普500,1930-04-17,25.75,25.75,25.75,25.75,0.0074,0,0
SPX.GI,标普500,1930-04-21,25.29,25.29,25.29,25.29,-0.0179,0,0
SPX.GI,标普500,1930-04-22,25.5,25.5,25.5,25.5,0.0083,0,0
SPX.GI,标普500,1930-04-23,25.55,25.55,25.55,25.55,0.002,0,0
SPX.GI,标普500,1930-04-24,25.35,25.35,25.35,25.35,-0.0078,0,0
SPX.GI,标普500,1930-04-25,25.32,25.32,25.32,25.32,-0.0012,0,0
SPX.GI,标普500,1930-04-28,24.76,24.76,24.76,24.76,-0.0221,0,0
SPX.GI,标普500,1930-04-29,24.73,24.73,24.73,24.73,-0.0012,0,0
SPX.GI,标普500,1930-04-30,24.9,24.9,24.9,24.9,0.0069,0,0
SPX.GI,标普500,1930-05-01,24.3,24.3,24.3,24.3,-0.0241,0,0
SPX.GI,标普500,1930-05-02,23.57,23.57,23.57,23.57,-0.03,0,0
SPX.GI,标普500,1930-05-05,22.98,22.98,22.98,22.98,-0.025,0,0
SPX.GI,标普500,1930-05-06,23.76,23.76,23.76,23.76,0.0339,0,0
SPX.GI,标普500,1930-05-07,23.31,23.31,23.31,23.31,-0.0189,0,0
SPX.GI,标普500,1930-05-08,23.4,23.4,23.4,23.4,0.0039,0,0
SPX.GI,标普500,1930-05-09,23.69,23.69,23.69,23.69,0.0124,0,0
SPX.GI,标普500,1930-05-12,24.09,24.09,24.09,24.09,0.0169,0,0
SPX.GI,标普500,1930-05-13,24.42,24.42,24.42,24.42,0.0137,0,0
SPX.GI,标普500,1930-05-14,24.57,24.57,24.57,24.57,0.0061,0,0
SPX.GI,标普500,1930-05-15,24.17,24.17,24.17,24.17,-0.0163,0,0
SPX.GI,标普500,1930-05-16,24.28,24.28,24.28,24.28,0.0046,0,0
SPX.GI,标普500,1930-05-19,23.75,23.75,23.75,23.75,-0.0218,0,0
SPX.GI,标普500,1930-05-20,23.86,23.86,23.86,23.86,0.0046,0,0
SPX.GI,标普500,1930-05-21,23.74,23.74,23.74,23.74,-0.005,0,0
SPX.GI,标普500,1930-05-22,23.79,23.79,23.79,23.79,0.0021,0,0
SPX.GI,标普500,1930-05-23,24.03,24.03,24.03,24.03,0.0101,0,0
SPX.GI,标普500,1930-05-26,24.23,24.23,24.23,24.23,0.0083,0,0
SPX.GI,标普500,1930-05-27,24.24,24.24,24.24,24.24,0.0004,0,0
SPX.GI,标普500,1930-05-28,24.38,24.38,24.38,24.38,0.0058,0,0
SPX.GI,标普500,1930-05-29,24.49,24.49,24.49,24.49,0.0045,0,0
SPX.GI,标普500,1930-06-02,24.4,24.4,24.4,24.4,-0.0037,0,0
SPX.GI,标普500,1930-06-03,24.18,24.18,24.18,24.18,-0.009,0,0
SPX.GI,标普500,1930-06-04,24.29,24.29,24.29,24.29,0.0045,0,0
SPX.GI,标普500,1930-06-05,23.91,23.91,23.91,23.91,-0.0156,0,0
SPX.GI,标普500,1930-06-06,23.52,23.52,23.52,23.52,-0.0163,0,0
SPX.GI,标普500,1930-06-09,22.38,22.38,22.38,22.38,-0.0485,0,0
SPX.GI,标普500,1930-06-10,23.01,23.01,23.01,23.01,0.0282,0,0
SPX.GI,标普500,1930-06-11,22.2,22.2,22.2,22.2,-0.0352,0,0
SPX.GI,标普500,1930-06-12,22.13,22.13,22.13,22.13,-0.0032,0,0
SPX.GI,标普500,1930-06-13,22.26,22.26,22.26,22.26,0.0059,0,0
SPX.GI,标普500,1930-06-16,20.56,20.56,20.56,20.56,-0.0764,0,0
SPX.GI,标普500,1930-06-17,20.58,20.58,20.58,20.58,0.001,0,0
SPX.GI,标普500,1930-06-18,19.86,19.86,19.86,19.86,-0.035,0,0
SPX.GI,标普500,1930-06-19,20.79,20.79,20.79,20.79,0.0468,0,0
SPX.GI,标普500,1930-06-20,20.25,20.25,20.25,20.25,-0.026,0,0
SPX.GI,标普500,1930-06-23,20.09,20.09,20.09,20.09,-0.0079,0,0
SPX.GI,标普500,1930-06-24,19.39,19.39,19.39,19.39,-0.0348,0,0
SPX.GI,标普500,1930-06-25,19.54,19.54,19.54,19.54,0.0077,0,0
SPX.GI,标普500,1930-06-26,20,20,20,20,0.0235,0,0
SPX.GI,标普500,1930-06-27,19.81,19.81,19.81,19.81,-0.0095,0,0
SPX.GI,标普500,1930-06-30,20.46,20.46,20.46,20.46,0.0328,0,0
SPX.GI,标普500,1930-07-01,20.24,20.24,20.24,20.24,-0.0108,0,0
SPX.GI,标普500,1930-07-02,20.46,20.46,20.46,20.46,0.0109,0,0
SPX.GI,标普500,1930-07-03,20.25,20.25,20.25,20.25,-0.0103,0,0
SPX.GI,标普500,1930-07-07,19.83,19.83,19.83,19.83,-0.0207,0,0
SPX.GI,标普500,1930-07-08,19.97,19.97,19.97,19.97,0.0071,0,0
SPX.GI,标普500,1930-07-09,20.26,20.26,20.26,20.26,0.0145,0,0
SPX.GI,标普500,1930-07-10,20.77,20.77,20.77,20.77,0.0252,0,0
